feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
-3.0213927569239285,2.205790920431098,-1.4352072159828015,-2.1071732516694146,-0.3966478175953101,-2.6408482007086733,0.15975915014005448,0.04817307178231223,0.18538256274615061,-0.38861339610278534,1.0,,11.927982459714746,15.364362997083981,17.557534485052308,11.549515240234033,11.517381272796246,18.573870170408036,,13.412350774627257,,1
-0.21667171066196556,-3.4242121964090506,0.07065037060885682,,-1.4337607289102683,1.504551962851999,0.5290977985668575,-2.5772545218837752,,3.392929612130505,1.0,,,16.31567125270635,17.878602260462404,13.421540587183625,14.441439217640077,17.39108813033092,10.680243431028812,11.57534740075478,11.534832658581973,0
0.6082514084151582,-0.9408012356423926,-0.4270681324495068,-2.1155800656178236,,-0.5897497275068004,,-1.496680013269264,-1.7750178604912914,1.3305152028015654,1.0,15.881564480523032,,11.87059943952832,11.468694398602215,,10.774621511904382,11.644873972286245,,16.03642337688896,16.28013519823989,0
1.5936667281665065,-1.7924299310460567,-3.632589149708978,-4.10805586719536,3.641283996343094,,0.8249646896086813,-0.32658157663060233,-4.273167409238331,4.550824821272531,1.0,13.123390516715427,18.37755016533128,16.219973649983068,12.376864359883003,13.902240959338092,,,12.72953535288475,16.552932693408238,14.735139915992256,0
0.293151567891757,-2.3578349411468817,0.3320173846610246,1.1291666719009128,,-2.0820462890235665,-0.5173968159441746,0.9780587281951796,2.2075185521316874,-0.12781329370941974,1.0,18.771809857914725,10.300448570153526,10.74143995503989,13.638653319707654,17.254640321612086,,,10.42806634304014,14.819023743265902,16.01785553343,0
,,-5.063250110218574,2.3888855379478255,,-2.15198103311973,,,1.4851799493671296,1.223334423338905,1.0,10.808322943407427,,19.11402126869618,17.470050516772723,12.571091996769432,10.25454005132736,17.063535019191118,14.175142257876043,,12.256315017987387,1
-2.2539535520643206,,1.367087718820335,,-3.018326970022536,-2.042978758137199,1.0914158991212402,-1.0986874760926502,-1.888640102241811,0.7558957716933838,1.0,16.710069809396174,19.741236165875158,19.00321164289956,12.818284638279634,11.108887867006839,13.092080747440253,19.13256351874842,16.92501593662444,14.007202004841046,15.016304096795936,1
0.7711629945248736,-2.7159080498125254,0.41992159514937155,2.9279336753185934,-2.952884518529049,-0.05152062851139205,0.8368560248516841,-0.4082655351263361,,0.7242074947547623,1.0,14.724756225616849,18.9102403433159,11.954822249699053,10.92599150745688,12.919032903353509,17.84791782794936,17.83262114706426,12.725975607661088,,19.603429538845447,0
2.105267260692412,1.2580930380433097,1.0902421541463343,-2.4799802581205777,-0.7529145544333955,-0.6961295416450417,-1.1151755313327136,-2.368383240217036,-0.6002227926026085,,1.0,16.945355048062726,11.157046500690878,19.930991230474117,,17.12255081913121,11.994690135921292,12.404149193380112,12.157710306536778,,,0
-0.18922368018670266,0.47888599489215267,-1.2973543319957503,-2.924644006387539,1.6787723731832553,-1.2177350685870543,,,,-1.9524808821359378,1.0,12.713181168762794,17.385025460196534,18.798207589924175,11.756205759997094,,,15.633178332842547,18.075410630691046,15.639114320151275,,0
-0.07027803297161084,,,0.9085303965823405,0.700407805238987,-3.684166922175697,-2.654416195398447,2.2086369738776837,-1.182111765582375,1.01094612435533,1.0,13.717478184414176,,16.510500102617993,15.467874788209292,19.885553667486867,,19.279347654629564,13.112257078996581,13.805799631968139,,1
-1.3218268301629852,-1.5651337086000505,1.1509310378936195,1.127943729225642,-1.5759870309954893,1.5025075438293618,1.1296937460728413,,-1.9479283032440953,0.8984992702956954,1.0,14.872826737615785,10.294906921007856,18.31132148955124,16.416709477440474,10.511378262656896,10.696866269856876,12.438937795542365,14.186949930737162,14.990110480661993,14.408053789435304,1
,3.227558556263535,2.0937778517356715,2.2450716420395986,-0.9174522236548006,-4.474205045983839,-0.4459289440679317,-3.059057035506206,0.21413393678978832,,1.0,16.126589986442138,,,16.498673835827642,13.772038821345962,19.882063094882916,14.632722393636943,19.947028462055233,10.567357109484302,16.70885337583721,0
0.8399725213071721,,-3.3888980450130424,-2.147456491890463,2.6240391419564,-3.297533795367329,3.5046064467720504,0.05209234177852662,,0.8810043838415278,1.0,18.889998925800043,15.704481073413621,15.640920966212434,,19.15155876372789,,15.58649245975781,18.309480135811874,15.779941993715926,16.92170797428979,0
-3.2296900678638947,2.4407386684919707,2.1185988931910487,-2.6223493675409664,0.5438270984211846,,,-3.3262154437586133,-1.1945518940617932,,,14.899601209419714,17.020707887500066,14.39592057394929,17.933303048885314,17.616484604780375,,14.662306216515566,19.75645253758079,11.987306399100676,12.868267592935881,1
-2.0326945302613346,,-2.5893192400743956,,0.6428646327789365,1.1073279562536458,-1.2468772666780914,0.2794154201248443,-2.6307570636600253,2.263554729418213,,,17.310115746905375,12.194405818814253,15.017860974872294,,13.420590872781103,14.257503231551151,17.458503978799456,16.369954260050342,12.1750853710467,0
-3.6788628976518654,-0.664560311732775,-2.0958698357784034,4.797726624414879,-1.003073311418741,6.624935773428693,0.5297577454107094,0.6320434127602436,,1.85627706234002,1.0,11.941402522236475,14.64463676293653,12.278757010595436,18.74627002497737,15.256677355314014,18.240222364854375,10.519158789043198,15.397916423955401,10.970455034250632,14.192900124045593,0
,0.29577203442947186,-3.13356638962414,-2.2287608352486092,5.69037390254085,-3.7536496751079484,1.3319362962824757,1.8738141211896833,-1.3975618805072694,,1.0,13.819896733668493,10.927341976777438,,,11.86333182515876,18.31069018311433,17.86839414426179,17.312766839068388,18.629316488330794,18.714203286643595,0
0.025895339875261825,0.059157960042365176,0.4668108657281465,-0.7584396838436842,,-0.32373250513095536,2.051261046020403,-3.4159499036760916,1.1540679784899261,-2.0249026592543435,,10.303984827754972,,,,10.383640593120711,,11.437649230780476,12.986058601376305,17.29557686360601,19.392493643804347,1
,-2.809201723283765,,4.890788290865973,-0.7833453118008573,-1.650567271717352,3.022985555662973,-0.505268703583544,-3.2155782352036812,-1.7578423607312352,1.0,,,16.875497674042908,18.50431196745312,16.933170182492645,,,13.24828608553365,10.367252704761698,18.009842751186262,1
0.2688415818757518,-2.598689545448961,,,0.11925865875446306,-0.614988756269301,1.2766270446822898,0.9515534027226262,0.5499788675677588,-0.9529620207081635,,15.105911774035285,16.642950426994155,,,,11.38117893667104,15.397210538926238,16.656772180173498,13.809205001253293,,0
-0.43328531651203805,-0.21998967473140163,-1.335169508050181,,-2.7122437030176068,1.9408450921199172,1.310044000418824,0.29761886914340185,2.640655454203893,2.787986935212567,1.0,15.709678007239926,,18.88535609586583,,17.237620012062543,15.907728012923128,,,16.410069252313612,16.804014977614628,0
-0.8283959659970439,-0.4949757778988919,,0.3964672663240091,-1.9094854508756554,0.5609730452770717,1.3067540620346823,0.6396513031439266,-2.1039067856858322,0.6271180195998198,1.0,,11.956936735752794,18.11805705864857,11.341203515280483,11.693904447111045,10.13756041948935,,13.926163081617712,19.641028612353608,,0
1.299595345972514,1.3864851698013558,1.0864176348181407,-0.5758366392372163,-2.596706600998278,-0.3764702799146178,-2.572814623147634,-0.29704326670774917,,0.3150484561437498,1.0,10.897799859695104,12.7695704797414,11.4895490168778,17.418693520671344,19.50191326256386,17.802103436410025,,16.516792076512882,10.79044314413697,17.952719842692396,0
-0.5081347163783185,-1.2242707668522261,-2.13682028592951,,2.4564882488889537,-1.0356928722533003,1.5828185624891518,-0.704461255870236,-2.169148034067031,,1.0,16.846964493893605,15.294524114840524,10.374019192906356,17.879771404398248,17.028518923858773,19.34212261065919,13.709050917950968,11.456325404545106,17.154602637843155,11.958432853984094,0
-1.2027009207719945,,,1.4775602539709838,-0.6061475521436614,-1.4111652029380355,,1.4615067888847317,2.2516461782639667,2.0326753625202523,1.0,17.244806381161045,15.270321392311827,16.276466376265816,,19.04367933683162,11.94642031343911,,,,10.943400349662708,1
-2.612966182511844,-0.5626546980977523,-1.7098628498951098,0.5943890927761963,1.9246842480049848,,-0.13373814560330166,2.7877928508397627,,-0.5445210357708823,1.0,10.068073262089182,13.316242207725223,14.373385059100102,18.208465916314225,17.47354803126774,12.649877295052796,10.668539261261655,11.832808750291465,14.050055353738582,17.241354913112193,0
-1.9963261538012465,-0.5063124905899039,,-0.09911987859550853,0.3335852735740953,0.03563756563673193,,,1.9185554702789336,-0.3113408614831603,1.0,14.659895539191508,19.513139716352804,16.452173105715097,12.4738812819505,12.062201115592037,11.767065041553721,18.857785541909184,18.847760026159996,17.218082031842886,19.942032863511457,1
1.6328614453985042,,-0.4598386587486907,0.2959471106257645,3.403595531889035,-1.433115323218221,-1.85596859946237,-2.352698791665846,-1.7418273034639657,3.9177721157738947,1.0,16.779668073845244,15.435479051672203,13.88178903086839,18.158844960950482,19.5756234994898,13.814485956060542,11.121683019976103,12.654891926656074,12.73155849535424,18.744459857718937,0
,-1.6072901718189092,-0.8516418898220146,0.7941822723297239,2.627204161877299,-4.47904234619333,-0.997618855226214,0.5621106104391471,0.8560878011803359,1.4575854993895108,1.0,14.308203208802723,11.593730825898259,,14.437493543288534,14.056127435068598,18.329367823602446,16.610505453975694,17.323496382336494,10.498527164912833,12.638246810854127,1
-0.38315575741560987,,,0.9498570441624912,2.064557041249804,-2.1643053120081284,,1.2118339521681392,-2.446918283618479,0.7899610726541229,1.0,15.217199046502333,11.6170236754182,12.725435677878146,19.53110673206296,13.563829702785686,16.22577665104089,16.265225363018594,,16.204605642546714,10.413098580764121,1
-3.910437538141662,3.3288662438588688,1.0636201605061897,4.063037726805575,1.1932684886517761,,3.5910932553942567,3.559494111402124,-0.9670423489496555,5.123763316833871,1.0,14.353643489387737,,,11.561250995491063,10.437058461583316,18.00592479229218,,14.043250091757617,12.580323704653708,,1
-1.705220863504296,0.8121819151807563,-1.8112409066041397,-1.503479828586977,1.927652894393694,-2.738564937785031,,1.6717872441014159,0.9955566684006345,-0.6894534293544657,,13.128855328969482,13.196205041367113,13.379450723618085,14.174880629025296,18.490042667242598,12.940813051417738,12.599807952594542,18.54206015159562,14.928704414141546,,1
,-1.2764807337512436,1.2761022364316355,,1.3670478891141602,-0.3106788245629812,-0.2554140076122995,0.3043397030975252,-0.8869107446607621,-0.8603543917487814,1.0,16.096709104159583,18.965614756422752,18.075841287227036,11.154876253832843,17.167446810657708,19.957878245678188,18.345258448301934,13.691195855779029,,19.65161399888142,0
1.2109501012248558,-2.135634853769768,2.0596593399106977,-2.0375810814389554,-0.9124102940396279,,1.0411863620381767,-2.920103903531441,-2.901386696008914,-0.05275464044329781,1.0,15.763428503501316,13.67285381573007,19.12144335332986,11.951818306547931,15.616927616990676,10.588568038534568,,10.761228375308644,11.997538887067254,17.362762434565916,0
2.971696729468161,-0.14300263185703388,-0.5506359221374273,-0.8071706362876563,1.3035995272915462,-2.1648295748917947,2.4273270580692166,-0.058713963532052826,2.136336545665978,-0.8431291493787364,1.0,12.090081434976728,,16.057886274594225,11.03384087817049,17.655789437597313,,12.909752171049846,15.083645771762741,15.669036444416278,15.281414752634891,1
-2.644890761791535,-1.5135696811484896,-1.8927760027808143,-1.2109668156412376,3.3353470451993674,-0.8046787565213465,,1.692545487578711,0.3089830392855155,1.0366616038684684,1.0,,,10.443668302376205,12.068851784254043,,,,13.648322119860605,15.613426410313759,13.530328040230152,0
-2.868680649266949,-0.2000755114333823,,1.092373080648434,-0.9572536732008672,-0.21129049378826537,,-0.8460369249369455,-1.9633461957333447,-1.1397342722982389,,11.54601962889721,16.640478995320137,19.899732329339102,10.410685006236001,16.022022016580575,17.226409440489746,16.699411026779657,13.834050859474068,,12.020710586160902,1
-0.8238982202712568,,-0.6229790665310062,,3.798322561733099,-4.5457032451257176,0.08468435040951705,1.467421498145722,,-2.262697514029643,1.0,14.3974392066323,11.507770396765311,11.755180205309696,,17.289094723208873,10.458229634952708,17.662543422533588,,15.530835557209318,10.29316555374683,0
-3.1705080502519065,1.1179991903566902,2.2337220534261575,0.05323991184439647,-0.8608276205611798,,,-2.5180450207811687,,-0.03811847666121437,1.0,17.51883986598752,15.773451584097785,18.2275971393951,11.52683115661958,18.67860603142067,11.275853472493187,,,19.601181118910098,16.05389899904698,0
1.7358664946952345,0.10317789815498712,2.2196444266903983,-1.3385387073340593,3.7425307386257574,2.0290434276289693,,-1.7073693494826419,0.3553168970465701,,,13.566094493727274,,11.167012339697726,14.511575883176256,10.801999619469921,18.842663732661286,14.78776723648961,,17.13459580839544,16.296570406803795,1
1.9298383348731956,,1.1276930143513193,2.0441067805672675,2.12308355410367,-2.1965349404960692,-2.648936804249352,1.5589876309486606,0.6539677337504087,0.39411227590984876,1.0,15.621831422403858,,13.184190344150815,,10.408634277427062,14.41769878329022,18.582879759801372,18.519763758347715,,18.169984487290712,1
-2.198780147461389,-1.7501847953298606,-0.5644292160293758,2.955821720094624,-0.047754243786377604,-1.4811250545738437,0.6234118072850063,-0.5393940511702144,-2.742480684013172,-1.2303430040151606,1.0,13.602752558950012,15.586582598482892,,12.648516335418657,11.375563311352991,14.54486235169368,17.843316841165574,18.12510029276162,19.334471101986285,18.511508690407688,1
-0.49669601254226686,0.15807027061817658,1.910053227234628,3.7642554063448905,-6.0344658451827975,-0.09303427492264504,-0.26479934286474105,0.7751424489805917,1.6328873875290835,3.6243428739212673,1.0,16.818806169564084,10.069472899504472,17.056806944208,17.103117023917697,17.09346419592997,12.438478304090161,,19.409478277306356,19.939884840980906,19.622007675127303,0
-1.0074958068985296,,-0.0245279555615463,1.542561994687582,-0.6487651323774062,0.7795134411771759,0.9803682850980954,1.126269422152566,,-0.810474225707946,1.0,,,18.74557510501115,17.130448724381033,,18.299281212438025,,10.125922907687588,12.022837728709009,15.623889380576902,0
1.3705384687798452,1.753785612447693,1.871922812116375,-1.3874529426972024,-0.3280152230831707,-0.5628569873632694,,1.477496545987527,1.5519715801218934,0.2917517881792093,1.0,,17.17907754527326,16.92485782888243,12.989760758331586,10.781860360931125,19.180690884710856,14.961481025974336,15.623773789635003,14.798239031559525,15.120516893461932,0
-0.5499115911008577,,,-0.1398198352015182,-1.8036185659793842,0.9274249449129148,-2.492705790781101,-0.22787965128618515,-0.05009674713939183,0.07367814161272979,1.0,14.831955664186179,16.64979115061297,,17.089857724372422,15.485624734497112,14.743616505982654,14.526295055932508,,15.816305571040035,14.588899206869304,0
2.1143769419503595,3.754187325744156,2.042655535686217,,,,0.6130421729562885,3.238176224947713,-0.9500721422825891,-1.7737439707673852,1.0,13.646521459825047,10.376883294347191,19.044231089249266,10.232217767000712,,10.187118678335928,12.112062808394834,11.470692927382093,12.643343165333473,,1
-2.4772421271632385,-0.7983669582009889,-0.265222059285537,1.4996602480875936,,3.2455090323544393,-0.16807334426678888,,1.0413556889917608,1.9884764827668133,,11.060518564043,19.66136727693442,10.384119911249496,13.495591292677755,12.940086098866347,,16.110316372491035,11.419302644594344,16.757111240715105,12.370353969647141,0
1.760221279327605,1.2757809229203372,0.6539706886943186,2.9481264624577586,1.2950143157167888,-1.0312614775170534,-4.056432533532314,-0.6173522142626591,2.064731870603155,0.8901260698019955,1.0,,,13.805625371993546,10.556181980482872,10.514731703222134,12.938942908922431,,11.100874016706033,18.489879834524977,18.92961125000012,1
-1.6898662279335561,0.24390863881338176,3.276333613651717,0.40127358054503653,,,,-0.0026894064537641427,-1.9782874695007449,-0.24539639907036936,,15.172710203763241,12.933908001814679,15.895041433200921,,19.019050044018435,12.4741727552258,16.671666549899655,17.73615398752037,,13.930044128881802,1
-0.019907722447006893,-5.032205587415132,0.80087259828607,,0.19406998589975277,-2.242692241679635,-0.8483750141914077,-0.9545553878534996,3.8187317936437593,0.6557278535640569,1.0,19.518583066529445,11.323883936938323,19.91614819350645,,18.79767436845484,17.834188229361658,14.964677347317,10.301487616812544,,15.719024114142524,0
-0.6015582827092154,-5.542026148779062,-0.686000119160185,1.2256585241671403,,2.3742337833395064,0.2627951488504783,-0.5718775989357454,-1.6784099575673337,-2.8242788762681252,1.0,19.763371175740538,10.93955683760273,11.524369233935086,11.31009184219877,14.547768872127591,19.87987001023619,11.628787251930293,15.74428776085279,,10.535762964928958,0
0.510226466911881,-1.4967891938110134,-0.48559632705261646,,1.2897441557746823,-1.9842510763420078,,0.09327340762705527,-0.15627884724153196,,1.0,,13.480789628338222,19.262504713264597,10.397706634542384,18.027547624669587,18.52942381239862,14.255716242954595,10.954031155557102,,15.724328202914364,0
0.18966800058441502,0.016321758029233746,-1.299019682509676,3.4230678906283885,,,-3.6916306996243167,,,1.422389904921691,1.0,15.44062517041418,14.026270024206342,15.149009968879342,10.127718152045762,17.19194987782921,17.520001293021856,17.529641553568112,12.712878713885694,18.28719488594817,19.12873286961174,1
,-1.9438650991435649,-0.8016076790895403,-1.0597545409531008,-0.26811832153753135,-0.921953834807632,,-3.3011786979653923,-1.0939000511240853,2.7550511691314234,1.0,16.374668077940978,19.095926359273818,18.880149065618554,13.48689920416577,11.608887470528035,17.637459795277657,16.185773197416204,13.94198629190305,17.314704225218783,15.569434082120946,0
,0.38647813379035734,-1.2577894099265339,,1.5505678788208956,-2.152693531135002,0.9789553528842745,-0.20429636955717834,-2.455830224866715,-0.9894399230824353,1.0,17.990987813553794,18.81716566395093,14.678695411383224,11.150620783125675,,15.648119033016261,18.676538760383373,,,13.84269892120373,0
-0.2712836551201061,-2.9641945020976177,0.9236499389567097,,,-1.8987167374058296,,-0.31251381591422367,0.7845597186587723,-2.3968631823261184,1.0,19.564721604475398,14.95842124337648,14.848780971122261,13.917638981942357,16.522933869134306,17.120332300647753,11.435500036467332,10.095985527517383,11.206998981567997,,0
-0.39604770241719156,,-1.0494530748355253,-0.521068325221516,2.0799827167052225,,,1.2830865148732915,-0.07772914023908983,2.2655786806187814,,14.629225457313288,,19.350465483921617,10.181262520403079,19.43953916740823,18.76897268410137,17.12944392338315,14.947483504244381,,,1
0.8952640270144339,-3.425600221735471,1.6940581076348682,-0.9514595117958868,-3.740148297205426,-3.174994094440158,0.28520050432890065,-1.0271109709255932,-1.5428908398593633,-1.106341389199161,1.0,17.119457379141167,16.106406387515676,13.168399562695642,13.869052706858254,19.218685810409458,13.847045450154166,13.067295249756246,14.995250043948978,10.67403148259344,,0
0.10739183032935018,-2.217782011949502,3.519774283236468,,,0.7227728492549497,,0.11099117004691261,,-2.2314854379882934,1.0,14.182318560073572,11.291707573292312,12.567208457902723,,,10.462239135182486,12.90834819262299,14.867286890073892,,18.278899318628348,1
-0.15480755180752503,4.844532034477008,1.8436183690235717,,-0.45449348201338036,-0.9292612049870144,0.6777678613784404,1.6623035189946411,0.33912849713788845,2.2236871722752154,1.0,17.07890028202804,13.361622047288147,,11.864960123537946,17.583764648338924,,11.86150717208432,,19.935178463740545,12.417961027884633,1
-0.8981164961981307,,-2.6418148128318633,,0.44492775890559083,-1.6255942232529155,-1.162248235160648,-2.1259008091641647,1.1225828359670953,0.4776422778284246,1.0,14.152347146964566,14.634208270588758,18.939098932008868,12.08014043811669,14.1136896765388,,12.516694077635075,,19.947543325441437,10.962831379720745,1
0.8451513259387413,0.14475718281766004,-0.25401255974114423,-2.822688789381994,-0.43408998243795494,-0.11289209424736069,,,-2.149730489535334,,1.0,18.421599594431264,16.208469329165716,,10.221618173905943,,18.79678946800291,10.658989252234756,17.136369905542608,15.805927495735691,19.22460277782254,0
,-1.703604453538769,0.6630117315180553,2.0518544016389066,,,2.0208174461690023,4.128349398540137,-0.6995329297413558,,1.0,11.092478267323047,17.912965823265296,19.91613394088746,15.400805781105955,12.507070678173497,15.655870711584535,13.867176162250395,10.156207293112487,17.671806199206486,12.188019391121347,0
-0.8473939272592259,1.0723200093316638,,0.17126556807070825,0.3048984568074421,-2.0038765027611856,-0.4094006598077087,0.09052124587743715,0.24362826813457017,-1.881940194253039,1.0,15.168452644045885,13.78819429834169,13.191381964287384,14.288253738559202,13.286332357400525,17.138545394597,15.555834597706163,11.695722907181015,16.908080114502212,16.965951393978372,1
-0.5547792135358894,,2.118648908244829,2.883723262708803,-5.056438484898932,2.1610193686015746,1.3048925334008195,-1.446399626437478,-1.6009938553672556,0.554705508634802,1.0,16.076903910687175,16.077241805500634,,,12.184900586195386,,15.319263147157654,13.450296564864065,,19.426341399746264,0
-1.094843375138245,3.0380591314463095,2.6469185906044546,,-1.6300359525096442,1.1853898443297886,,,0.46928796114537935,-1.406884781382109,1.0,11.011671580830308,19.031117150240476,16.80502521262266,15.464051357600205,,,11.384867519440002,10.583429005460774,,11.614291998947968,1
-0.5946077725717769,-3.541334862035697,,2.1877065676541694,-2.8992407237844287,0.26820867808252113,-1.7806224912522557,-0.7102335058676175,0.40507299005356256,0.2722862267740168,1.0,,10.4258492144815,17.655096632184165,10.796217468029095,12.8196646601804,17.1322070697041,14.230654926338449,17.8215009918405,17.127377950703146,15.752646645556286,0
,-0.43003820428990946,-0.7691119083652057,1.2945542180734562,,1.8122348303210203,1.9677025079925847,0.5558984652440482,-0.8887878823304114,1.7478003265450863,1.0,,,17.418239246842564,10.675473486385481,13.876138445667655,17.70491965169225,,,17.055541376523237,11.060384131423062,0
,-1.532931736156403,0.5407883915032905,0.5249990115018164,,-1.0327823682323987,-0.21791306716901881,,,-3.2626876398212783,1.0,16.17079727790435,13.223676867182157,,13.188372802222073,19.09294824497789,,16.74205086927455,16.494908648035093,19.641947028923617,16.89641688189102,1
1.4173206362797799,2.0033682210093806,-1.5328998042902775,1.9220466213651024,,-1.457889629212767,-3.67599214730674,-0.5266110697842308,2.323779712377181,-0.20884534678735367,1.0,13.573871600862748,,,12.76182198209709,12.080651006661508,19.120245340496172,10.948627227899832,12.81310394541618,14.454468793732978,14.936189473439097,1
0.5381318472534613,-0.6374217514797202,2.0381795746144666,0.39552842685211353,-1.389805114173428,,0.8350043977819377,0.23832093730335457,0.3412641828100307,0.4800692839174832,1.0,,11.076356950580553,19.297266476124932,,16.842454091794238,13.915938220359905,,16.359062502552487,13.806000874665429,13.751404332052463,0
0.24070138101483463,0.07104070339385848,0.15585535626353964,-0.8867699014484571,0.2484066622573824,,3.838376835557799,-1.8631624756915635,0.6119945731132952,-0.9239349732630092,1.0,18.983405716592078,11.75362696725459,14.679089573491076,16.42592308526882,14.67861551617577,15.443809060464758,19.165012368171276,16.558182368849387,,15.005937613315115,1
0.19339505821680492,-0.24368421710164712,-0.5144116019614522,3.192602085685393,-0.7797159872348038,0.23819614041897252,2.6617613048144286,-2.37196469478746,-0.5267648402743557,-1.3835229954294688,1.0,,19.512752531257263,17.781622773699137,19.834284267064355,14.675059090688483,16.744517520774064,,,18.915210099593892,14.626532723233566,1
-4.420771466733424,1.0962148534674345,-0.4080555843884326,7.19169165461124,-1.970301835381321,4.844604932944689,0.9575881205455594,,1.11197092427923,5.441788329654749,1.0,14.88524231811181,12.539391280094751,12.427024705712686,19.471563686594678,,16.31425620504272,17.327643549012386,,,16.542115515132863,0
,-1.2885621281531994,2.1809073662796847,-0.2692083248393897,-1.9005878510246172,0.2030992051264804,,-0.6352226118480051,-1.0328167382478795,-1.1775577044968377,1.0,12.32100353993596,18.054299220730798,10.89637482626474,18.533934060072298,18.452491782770842,15.604013677189922,11.504202443518926,18.029662403330015,11.753071053805561,18.991506784191948,0
-0.3023580936745942,0.7335757982922098,,-1.8314769917354428,-0.9658602931895777,2.067106673392498,-0.3502896292322799,,2.9236665753430895,-1.4284549627357936,1.0,10.249101581054274,12.405128081928058,,17.664424290628283,,,18.129631356158345,10.272758680381905,,19.7926953436709,1
,-0.0045902032160197725,,-1.0185214401052507,0.556844930923912,-0.1894224205513647,-0.9594775843291963,-1.5313615695265645,0.11014635939039419,,,12.24057429301366,17.66847850444254,10.080257988208142,19.421928335633854,13.238344740149818,16.64979470357375,,18.189566614411966,16.489738099461523,13.90633308654738,1
0.8937649521058134,-1.6706715583019613,-1.6094611182749108,2.401269585577098,2.6390450841420297,-2.414658960470626,-2.542377122046343,-1.9140312277384715,1.2242896251018744,0.7922592176594805,1.0,14.044685841641137,15.103643956703973,19.989782371529316,16.19485451291927,,12.032158943671956,,15.068671473590893,,13.211825475609388,1
0.09383865721770701,-0.4927022418387295,,,-1.2346319537055508,-0.6126299951877199,,0.4792185791498824,-0.7456316859977516,0.49103353595569843,1.0,,17.83057552409705,,16.902159995224117,15.223665723943459,18.876126559443357,19.364148854602796,13.112046227261196,13.558267580878084,15.845968218272759,1
